"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2025-07-02","92","1.82","5.87","Rolison, Ryan",673237,669020,,"ball",,,,,11,"Yainer Diaz singles on a sharp line drive to center fielder Mickey Moniak.","R","R","L","COL","HOU","B",,,1,1,2025,"-0.33","0.89","-1.28","2.8",,,,2,9,"Top",,,,,,,-7.1959421615029235,-134.0060642146195,-4.039412216773829,-2.863043985376507,21.710541301950418,-20.78055180298621,"3.19","1.48",,,,"93.5",2547,"6.6",777269,696100,669911,642731,641857,690022,687597,666160,692585,"53.93",,,,,,,,74,3,"4-Seam Fastball",2,5,5,2,5,2,5,2,"Standard","Standard",166,"0","0.058",,,,"-0.058",,-3,3,"0.037","0.963",27,26,28,27,1,4,5,1,3,1,"1.75","-0.33","0.33","45.1",,,,,
"FC","2025-07-02","87.8","1.27","6.16","Holton, Tyler",669743,663947,,"ball",,,,,13,"Alex Call called out on strikes.","R","R","L","WSH","DET","B",,,1,1,2025,"-0.35","0.4","-1.48","1.29",,,,1,2,"Bot",,,,,,,-5.9528652472683365,-127.88093697323552,-6.659637851142885,-2.875111396806836,21.646439927074812,-26.74329231112771,"3.58","1.86",,,,"88.9",2387,"6.5",777284,668670,679529,690993,656716,700242,682985,678009,672761,"53.97",,,,,,,,19,3,"Cutter",0,6,0,6,6,0,0,6,"Standard","Standard",171,"0","0.059",,,,"-0.059",,-6,-6,"0.065","0.065",29,30,29,31,1,0,6,7,2,1,"2.51","-0.35","0.35","47.7",,,,,
"FF","2025-07-02","92.6","2.89","6.21","Harris, Hogan",670764,663687,,"ball",,,,,11,"Taylor Walls strikes out swinging.","R","R","L","TB","ATH","B",,,1,2,2025,"0.51","1.54","-0.6","4.53",,,642136,2,6,"Bot",,,,,,,-10.011433687452696,-134.56267376586473,-1.8817068746610766,8.215896482432095,27.023721845097594,-13.124384432895582,"3.59","1.62",,,,"92.9",2209,"6.4",777271,642851,691016,680474,570482,691777,687515,672016,667670,"54.12",,,,,,,,52,4,"4-Seam Fastball",6,2,6,2,2,6,6,2,"Standard","Standard",158,"0","0.038",,,,"-0.038",,4,4,"0.951","0.951",28,28,29,29,1,2,3,1,3,2,"1.11","0.51","-0.51","53.3",,,,,
"KC","2025-07-02","85.9","1.74","6.2","Little, Brendon",518934,663893,,"ball",,,,,14,"DJ LeMahieu walks.","R","R","L","TOR","NYY","B",,,1,1,2025,"-0.12","-0.71","1.4","2.41",,,,1,6,"Top",,,,,,,-0.5522738470756877,-125.20285477188584,-1.2820790050471331,-1.1396342619830258,25.88096843352591,-39.599327497700806,"3.44","1.55",,,,"84.9",1320,"5.6",777274,672386,665489,665926,695238,676391,676914,664702,680718,"54.88",,,,,,,,55,3,"Knuckle Curve",8,6,6,8,6,8,6,8,"Standard","Standard",342,"0","0.059",,,,"-0.059",,2,-2,"0.819","0.181",28,36,29,37,1,2,2,1,2,2,"3.8","-0.12","0.12","40.6",,,,,
"CU","2025-07-02","81","1.84","5.29","Bummer, Aaron",624585,607481,,"ball",,,,,13,"Jorge Soler called out on strikes.","R","R","L","ATL","LAA","B",,,1,1,2025,"-1","-0.72","-0.91","0.26",,,,1,6,"Top",,,,,,,-4.226406353840954,-118.00163504330374,-3.2438110353924987,-8.567057943719131,22.528272373798607,-38.4947816474475,"3.71","1.75",,,,"81.4",2405,"6.5",777279,669221,621566,645277,663586,669397,595777,671739,660670,"54.01",,,,,,,,44,3,"Curveball",0,2,2,0,2,0,2,0,"Standard","Standard",292,"0","0.059",,,,"-0.059",,-2,2,"0.228","0.772",31,33,32,33,1,2,7,1,3,1,"4.19","-1","1","10.7",,,,,
"FF","2025-07-02","89.4","2.42","5.6","Imanaga, Shota",682657,684007,,"ball",,,,,12,"Angel Martínez strikes out swinging.","R","R","L","CHC","CLE","B",,,0,1,2025,"0.72","1.54","0.86","4.02",,,666134,0,2,"Top",,,,,,,-5.351546236830151,-130.02392034337296,-1.107886369482321,9.316061558395159,28.846343205663143,-14.762337947923832,"3.15","1.4",,,,"89",2518,"6.2",777266,608348,683737,663538,807713,621020,664023,691718,663656,"54.32",,,,,,,,11,2,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",145,"0","0.034",,,,"-0.034",,-2,2,"0.267","0.733",31,23,32,23,1,0,6,1,6,1,"1.33","0.72","-0.72","38.6",,,,,
"FF","2025-07-02","95.6","2.35","5.62","Gore, MacKenzie",679529,669022,,"ball",,,,,12,"Spencer Torkelson flies out to left fielder James Wood.","R","R","L","WSH","DET","B",,,0,0,2025,"0.73","1.35","1.38","3.98",,,663330,2,1,"Top",,,,,,,-4.248732130156295,-139.31256081147,-1.813720519479305,10.439675850282335,29.38233451489531,-14.325708400679124,"3.6","1.6",,,,"97.1",2309,"6.9",777265,656180,663993,671277,657557,682928,695578,696285,695734,"53.6",,,,,,,,4,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",140,"0","0.034",,,,"-0.034",,0,0,"0.525","0.475",26,25,26,26,1,0,7,0,7,1,"1.12","0.73","-0.73","36.5",,,,,
"SL","2025-07-02","81.2","1.02","6.55","Cameron, Noah",593871,702070,,"called_strike",,,,,8,"Jorge Polanco pops out to first baseman Vinnie Pasquantino in foul territory.","R","R","L","SEA","KC","S",,,0,0,2025,"-0.27","-0.09","-0.24","2.03",,,,0,2,"Bot",,,,,,,-2.3020237244466126,-118.27899832639922,-3.351741282160379,-2.1057684952593565,22.040467443037937,-32.57060125861754,"3.42","1.56",,,,"81.3",2419,"6.2",777262,666023,686469,663697,672580,677951,671221,664728,695506,"54.27",,,,,,,,14,1,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",284,"0","-0.037",,,,"0.037",,-1,-1,"0.437","0.437",25,31,26,32,1,0,5,1,5,1,"3.53","-0.27","0.27","64.0",,,,,
"FC","2025-07-02","93.4","2.73","5.37","Hall, DL",607043,669084,,"ball",,,,,13,"Brandon Nimmo lines out to left fielder Isaac Collins.","R","L","L","NYM","MIL","B",,,0,0,2025,"-0.12","0.84","-0.75","0.91",,,,2,9,"Bot",,,,,,,-8.875867479482745,-135.61448967877902,-7.704479780827513,0.5330576900814042,30.35296519540824,-20.210910711306017,"3.66","1.59",,,,"95",2386,"7.4",777289,661388,641343,668930,702332,687401,686555,694192,686217,"53.14",,,,,,,,75,1,"Cutter",2,7,2,7,7,2,2,7,"Standard","Standard",159,"0","0.04",,,,"-0.04",,-5,-5,"0","0",26,32,27,32,1,3,4,3,3,0,"1.79","-0.12","-0.12","40.3",,,,,
"CH","2025-07-02","82.1","2.05","6.42","Gomber, Austin",572233,596295,,"ball",,,,,7,"Christian Walker flies out to center fielder Mickey Moniak. Jose Altuve to 3rd. Cam Smith to 2nd.","R","R","L","COL","HOU","B",,,0,1,2025,"0.86","0.76","-0.49","1.79",,514888,701358,1,1,"Top",,,,,,,-7.488835906275514,-119.37847597978498,-5.576042852349218,9.474462285350887,18.381669481361456,-24.038191650809065,"3.43","1.59",,,,"83.7",1692,"6.9",777269,696100,669911,642731,641857,690022,687597,666160,692585,"53.57",,,,,,,,5,2,"Changeup",0,1,1,0,1,0,1,0,"Standard","Standard",127,"0","0.015",,,,"-0.015",,-1,1,"0.366","0.634",31,34,32,34,1,0,6,1,5,1,"2.57","0.86","-0.86","53.3",,,,,
"CU","2025-07-02","76","2.28","5.31","Murphy, Chris",669289,669684,,"called_strike",,,,,4,"Santiago Espinal flies out to right fielder Roman Anthony.","R","R","L","BOS","CIN","S",,,0,0,2025,"-1.22","-1.01","-0.52","2.53",,,,2,5,"Top",,,,,,,-3.677431407714967,-110.5364885660665,3.0788442220459045,-9.289968653910432,20.57866710294237,-41.19749658707035,"3.44","1.8",,,,"75.7",2496,"6.2",777277,657136,663853,691785,647351,596115,680776,678882,701350,"54.3",,,,,,,,35,1,"Curveball",1,0,0,1,0,1,0,1,"Standard","Standard",312,"0","-0.041",,,,"0.041",,1,-1,"0.699","0.301",27,30,27,31,1,1,4,2,5,2,"4.97","-1.22","1.22","41.1",,,,,
"ST","2025-07-02","78","3.06","5.77","Waddell, Brandon",687401,663399,,"called_strike",,,,,12,"Joey Ortiz flies out to center fielder Jeff McNeil.","R","R","L","NYM","MIL","S",,,1,0,2025,"-1.46","0.31","1.09","3.13",,,,1,8,"Top",,,,,,,-1.5578358983117515,-113.5636763567576,0.674445006283509,-12.31970635752957,21.363012277561985,-29.840911518707244,"3.49","1.59",,,,"78.4",2575,"6.6",777289,620443,624413,683146,668901,596019,607043,643446,665742,"53.87",,,,,,,,61,2,"Sweeper",2,7,7,2,7,2,7,2,"Standard","Standard",297,"0","-0.051",,,,"0.051",,-5,5,"0.017","0.983",31,26,31,27,1,3,4,3,4,0,"3.44","-1.46","1.46","34.0",,,,,
"FF","2025-07-02","92.3","3.38","6.03","Hurter, Brant",642708,676428,,"foul_tip",,,,,6,"Amed Rosario grounds out, second baseman Colt Keith to first baseman Spencer Torkelson.","R","R","L","WSH","DET","S",,,2,0,2025,"0.13","0.81","0.78","2.9",,,,0,4,"Bot",,,,,,,-6.901822507018279,-134.3279557732386,-3.9200120748044815,2.9743957465950515,27.307964104394973,-21.762550774953503,"3.52","1.65",,,,"92.4",2140,"6.2",777284,668670,679529,690993,656716,700242,682985,678009,672761,"54.3",,,,,,,,38,3,"4-Seam Fastball",0,10,0,10,10,0,0,10,"Standard","Standard",129,"0","-0.065","74.0","6.8",,"0.065",,-10,-10,"0.005","0.005",26,29,27,30,1,1,5,3,3,1,"1.86","0.13","-0.13","26.6",-5.710016815186518,26.422366559368218,26.06869432738783,40.05521613918309,10.719681941471755
"CU","2025-07-02","73.3","1.32","6.19","Kershaw, Clayton",643217,477132,,"blocked_ball",,,,,13,"Andrew Benintendi singles on a line drive to right fielder Andy Pages. Austin Slater scores.","R","L","L","LAD","CWS","B",,,1,2,2025,"-0.29","-1.14","-0.44","-0.48",596103,,,2,1,"Top",,,,,,,-3.0844649482036663,-106.64914154482427,-4.13898807273114,-1.6407491223271493,19.806201837029906,-40.25411006687266,"3.34","1.54",,,,"73.4",2332,"6.6",777267,669257,518692,808975,571970,605141,624424,669242,681624,"53.93",,,,,,,,4,4,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",344,"0","0.017",,,,"-0.017",,0,0,"0.511","0.489",37,30,37,31,1,0,6,1,6,1,"5.41","-0.29","-0.29","63.9",,,,,
"CH","2025-07-02","89.8","3.07","5.75","Ferrer, Jose A.",679529,678606,,"foul",,,,,8,"Spencer Torkelson strikes out swinging.","R","R","L","WSH","DET","S",,,1,2,2025,"1.21","-0.14","0.22","2.22",,663330,,2,7,"Top",,,,,,,-9.54910961475752,-130.4617420808918,-2.4926705243893865,15.742881100207551,24.842733970429002,-33.454811781403976,"3.58","1.69",166,"71.1",64,"89.8",1917,"6.2",777265,656180,663993,671277,657557,682928,695578,696285,695734,"54.35",,,,,,,,55,5,"Changeup",3,4,4,3,4,3,4,3,"Standard","Standard",89,"0","0","73.1","7.7",,"0","88.0",-1,1,"0.314","0.686",25,25,25,26,1,3,3,0,1,1,"2.95","1.21","-1.21","30.7",7.829608715694881,1.4286897365715665,37.81118251275301,38.44839489799133,24.437818300827054
"SI","2025-07-02","90","2.9","4.07","Backhus, Kyle",646240,679775,,"called_strike",,,,,8,"Rafael Devers strikes out swinging.","R","L","L","AZ","SF","S",,,0,1,2025,"1.49","0.17","-0.19","1.86",,,642715,2,7,"Top",,,,,,,-11.076611760263377,-130.64114294712934,0.16935595067649567,19.335940458529617,26.98113239961637,-30.43708114841162,"3.52","1.49",,,,"92",2243,"7.6",777270,645444,694374,606466,553993,672695,666971,677950,664983,"52.95",,,,,,,,57,2,"Sinker",2,3,3,2,3,2,3,2,"Infield shade","Standard",103,"0","-0.054",,,,"0.054",,-1,1,"0.328","0.672",27,28,27,29,1,3,3,1,5,1,"2.65","1.49","1.49","9.7",,,,,
"FF","2025-07-02","94.6","1.42","5.36","Simpson, Josh",664034,681006,,"ball",,,,,13,"Ty France grounds into a double play, third baseman Connor Norby to second baseman Xavier Edwards to first baseman Eric Wagaman. Royce Lewis out at 2nd. Ty France out at 1st.","R","R","L","MIA","MIN","B",,,0,2,2025,"0.66","1.1","-0.33","1.26",,,668904,1,7,"Top",,,,,,,-5.984098324130385,-137.42646647452773,-7.362515720046022,9.715710575285353,32.60521199862266,-16.744791547698505,"3.18","1.47",,,,"93.5",2559,"5.9",777275,682663,676572,669364,681393,672640,669065,667472,660821,"54.62",,,,,,,,50,5,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",132,"0","0.022",,,,"-0.022",,-1,1,"0.298","0.702",27,30,28,31,1,0,6,1,3,1,"1.47","0.66","-0.66","28.0",,,,,
"FF","2025-07-02","93.6","1.82","5.78","Herrin, Tim",673548,682120,,"ball",,,,,12,"Tim Herrin intentionally walks Seiya Suzuki.","R","R","L","CHC","CLE","B",,,0,0,2025,"0.43","1.02","1.67","5.43",,,663656,2,8,"Bot",,,,,,,-1.333137607530067,-136.3343698525008,2.5699190779395154,5.659576147521811,28.83114927367325,-20.144935331209556,"3.07","1.4",,,,"94.1",2276,"6.4",777266,595978,467793,682657,608070,677587,680757,657041,666134,"54.07",,,,,,,,72,1,"4-Seam Fastball",5,3,5,3,3,5,5,3,"Strategic","Standard",137,"0.003","0.034",,,,"-0.034",,2,2,"0.936","0.936",28,30,29,31,1,4,3,1,3,1,"1.57","0.43","-0.43","30.3",,,,,
"SI","2025-07-02","96.4","2.07","5.92","Sánchez, Cristopher",630105,650911,"field_out","hit_into_play",,,,,6,"Jake Cronenworth grounds out, first baseman Otto Kemp to pitcher Cristopher Sánchez.","R","L","L","PHI","SD","X",3,"ground_ball",1,1,2025,"1.52","0.33","0.68","2.29",,,,1,3,"Top",145.15,168.87,,,,,-7.28426401237027,-140.10035840613995,-4.887229737527024,21.708429657774115,32.33110724626194,-26.85937884909341,"3.31","1.54",2,"58.9",-49,"97.8",2192,"7.2",777290,665561,805249,681082,664761,607208,656941,669016,596146,"53.33",0.254,0.244,"0",1,0,0,1,16,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",122,"0.018","-0.243","66.9","6.2",0.274,"0.243","88.0",0,0,"0.525","0.475",28,31,29,31,1,0,6,0,5,2,"2.13","1.52","1.52","28.4",-3.868731419215585,17.45046498224284,35.34145364575846,30.639517463626056,22.956472943579968
"FF","2025-07-02","91.2","2.07","5.39","Allard, Kolby",663538,663465,"strikeout","swinging_strike",,,,,11,"Nico Hoerner strikes out swinging.","R","R","L","CHC","CLE","S",2,,0,2,2025,"0.11","1.29","-0.02","3.78",,621020,608348,1,5,"Bot",,,,,,,-5.48142913359993,-132.73437978796088,-0.9206599123804546,2.4637952324199803,28.564221680592613,-16.993438812464294,"3.4","1.57",,,,"91",1936,"6.2",777266,595978,467793,682657,608070,677587,680757,657041,666134,"54.3",,0,"0",1,0,0,,45,3,"4-Seam Fastball",5,3,5,3,3,5,5,3,"Standard","Standard",141,"-0.026","-0.155","58.1","5.0",,"0.155",,2,2,"0.842","0.842",27,28,28,28,1,2,4,1,9,1,"1.45","0.11","-0.11","42.0",-7.2422769433422705,37.904929929519156,27.02303987307536,34.7908806839224,5.063077577597309
"SL","2025-07-02","91","2.36","5.4","Kikuchi, Yusei",542303,579328,"walk","ball",,,,,14,"Marcell Ozuna walks. Matt Olson to 2nd.","R","R","L","ATL","LAA","B",,,3,2,2025,"-0.03","0.71","0.66","1.58",660670,,621566,1,1,"Bot",,,,,,,-4.220418771251065,-132.4339970411181,-5.300705536765562,0.42279172628330325,26.193513444348604,-22.921840177402018,"3.63","1.75",,,,"92.2",2344,"6.8",777279,518595,694384,695681,650859,687263,621493,666176,624585,"53.67",,0.692227,"0.7",1,0,0,,10,7,"Slider",0,2,0,2,2,0,0,2,"Infield shade","Standard",156,"0.041","0.22",,,,"-0.22",,-2,-2,"0.408","0.408",34,34,34,35,1,0,7,1,5,1,"2.03","-0.03","0.03","30.4",,,,,
"SI","2025-07-02","91.8","2.89","4.96","Bernardino, Brennan",669720,657514,,"ball",,,,,11,"Austin Hays grounds out, shortstop Trevor Story to first baseman Romy Gonzalez.","R","R","L","BOS","CIN","B",,,2,2,2025,"0.79","0.48","-1.58","2.4",,680574,,2,1,"Top",,,,,,,-12.931419982557205,-133.151268671855,-1.6721738246681175,12.039722716080266,26.18574425361303,-26.230847418302197,"3.21","1.47",,,,"91.5",2183,"6.1",777277,657136,663853,691785,647351,596115,680776,678882,701350,"54.41",,,,,,,,4,5,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",139,"0","0.049",,,,"-0.049",,0,0,"0.515","0.485",33,29,33,30,1,0,3,1,3,2,"2.22","0.79","-0.79","19.9",,,,,
"FF","2025-07-02","93.2","1.86","5.87","Rolison, Ryan",673237,669020,,"ball",,,,,13,"Yainer Diaz singles on a sharp line drive to center fielder Mickey Moniak.","R","R","L","COL","HOU","B",,,0,1,2025,"-0.08","0.87","-1.28","2.35",,,,2,9,"Top",,,,,,,-7.9377917889344065,-135.77184342045697,-5.372149922710138,0.2778291798844281,21.065567414715094,-20.47473318631806,"3.22","1.51",,,,"94.7",2564,"6.5",777269,696100,669911,642731,641857,690022,687597,666160,692585,"54.03",,,,,,,,74,2,"4-Seam Fastball",2,5,5,2,5,2,5,2,"Standard","Standard",161,"0","0.029",,,,"-0.029",,-3,3,"0.037","0.963",27,26,28,27,1,4,5,1,3,1,"1.69","-0.08","0.08","40.6",,,,,
"CU","2025-07-02","73","2.67","6.14","Harris, Hogan",670764,663687,,"foul",,,,,4,"Taylor Walls strikes out swinging.","R","R","L","TB","ATH","S",,,1,1,2025,"-0.95","-1.33","-0.61","2.58",,,642136,2,6,"Bot",,,,,,,-4.949593805408987,-106.10467207067724,2.639381594727152,-6.141185729920346,21.097069745474123,-42.888210175130105,"3.56","1.63",20,"84.9",-7,"72.7",2721,"6.5",777271,642851,691016,680474,570482,691777,687515,672016,667670,"53.99",,,,,,,,52,3,"Curveball",6,2,6,2,2,6,6,2,"Standard","Standard",335,"0","-0.06","67.2","8.0",,"0.06","88.0",4,4,"0.951","0.951",28,28,29,29,1,2,3,1,3,2,"5.67","-0.95","0.95","56.5",27.494989065694977,-31.666176719847368,34.11607221198625,27.022551770193587,46.05943025738206
"KC","2025-07-02","84.4","1.84","6.13","Little, Brendon",518934,663893,,"called_strike",,,,,6,"DJ LeMahieu walks.","R","R","L","TOR","NYY","S",,,1,0,2025,"-0.21","-0.73","0.67","2.23",,,,1,6,"Top",,,,,,,-2.286974896991376,-122.89194457350477,-1.2358070843907252,-1.6227590731486279,25.33795617540255,-39.53849446008226,"3.37","1.58",,,,"83.4",1732,"5.7",777274,672386,665489,665926,695238,676391,676914,664702,680718,"54.83",,,,,,,,55,2,"Knuckle Curve",8,6,6,8,6,8,6,8,"Standard","Standard",340,"0","-0.051",,,,"0.051",,2,-2,"0.819","0.181",28,36,29,37,1,2,2,1,2,2,"3.94","-0.21","0.21","44.0",,,,,
"CH","2025-07-02","84.8","1.52","5.94","Holton, Tyler",669743,663947,,"ball",,,,,14,"Alex Call called out on strikes.","R","R","L","WSH","DET","B",,,0,1,2025,"1.2","0.2","1.12","1.96",,,,1,2,"Bot",,,,,,,-3.3377787109920907,-123.56545868895041,-3.456662733579984,13.01079065397272,22.476275169969874,-29.645572623922195,"3.52","1.82",,,,"85.6",1579,"6.5",777284,668670,679529,690993,656716,700242,682985,678009,672761,"53.96",,,,,,,,19,2,"Changeup",0,6,0,6,6,0,0,6,"Standard","Standard",110,"0","0.024",,,,"-0.024",,-6,-6,"0.065","0.065",29,30,29,31,1,0,6,7,2,1,"2.94","1.2","-1.2","38.1",,,,,
"FF","2025-07-02","90","1.95","6.63","Gomber, Austin",572233,596295,,"foul",,,,,2,"Christian Walker flies out to center fielder Mickey Moniak. Jose Altuve to 3rd. Cam Smith to 2nd.","R","R","L","COL","HOU","S",,,0,0,2025,"0.65","1.24","0.13","3.12",,514888,701358,1,1,"Top",,,,,,,-5.979693891030677,-131.12462300200391,-5.559929305716343,8.67154419654709,22.27394801301851,-16.865892459955216,"3.46","1.61",224,"73.3",54,"91.8",2039,"6.9",777269,696100,669911,642731,641857,690022,687597,666160,692585,"53.63",,,,,,,,5,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",153,"0","-0.039","70.3","6.7",,"0.039","88.0",-1,1,"0.366","0.634",31,34,32,34,1,0,6,1,5,1,"1.52","0.65","-0.65","55.4",0.5619504636711887,5.473279155973648,26.527986198898674,35.99963878365402,23.02064352687919
"CU","2025-07-02","79.9","1.86","5.26","Bummer, Aaron",624585,607481,,"ball",,,,,13,"Jorge Soler called out on strikes.","R","R","L","ATL","LAA","B",,,0,1,2025,"-1.24","-0.65","-0.28","0.89",,,,1,6,"Top",,,,,,,-2.377534037257304,-116.32382932906856,-1.680852351549062,-10.811161035556385,22.197175924898303,-37.9468620082436,"3.69","1.72",,,,"79.8",2423,"6.2",777279,669221,621566,645277,663586,669397,595777,671739,660670,"54.26",,,,,,,,44,2,"Curveball",0,2,2,0,2,0,2,0,"Standard","Standard",292,"0","0.024",,,,"-0.024",,-2,2,"0.228","0.772",31,33,32,33,1,2,7,1,3,1,"4.22","-1.24","1.24","9.7",,,,,
"CH","2025-07-02","83.8","1.33","6.22","Cameron, Noah",456781,702070,"force_out","hit_into_play",,,,,12,"Donovan Solano grounds into a force out, second baseman Jonathan India to shortstop Bobby Witt Jr. Randy Arozarena out at 2nd.","R","R","L","SEA","KC","X",4,"ground_ball",2,1,2025,"1.02","1.35","1.12","2.63",,,668227,2,1,"Bot",129.2,138.91,,,,,-2.490746697262354,-122.04903233567634,-4.580454105484436,10.67450653743812,22.934238930009272,-18.005538484628286,"3.23","1.44",46,"74",1,"83.9",1620,"6.2",777262,666023,686469,663697,672580,677951,671221,664728,695506,"54.27",0.1,0.077,"0",1,0,0,2,10,4,"Changeup",0,1,0,1,1,0,0,1,"Standard","Standard",144,"-0.024","-0.307","64.6","6.9",0.113,"0.307","88.0",-1,-1,"0.416","0.416",25,37,26,38,1,0,5,1,5,2,"1.88","1.02","-1.02","50.3",11.982741201230928,8.632576407636831,25.36917283968082,48.75747970143155,27.13586519087339
"FF","2025-07-02","89.7","1.61","5.97","Kershaw, Clayton",643217,477132,,"swinging_strike",,,,,8,"Andrew Benintendi singles on a line drive to right fielder Andy Pages. Austin Slater scores.","R","L","L","LAD","CWS","S",,,1,1,2025,"-0.16","1.28","0.23","1.87",596103,,,2,1,"Top",,,,,,,-3.1134281907703523,-130.51142302575587,-6.95464774726928,-1.1689923994465925,26.19926602075778,-16.25021165439366,"3.26","1.5",,,,"90.8",2269,"6.8",777267,669257,518692,808975,571970,605141,624424,669242,681624,"53.66",,,,,,,,4,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",169,"0","-0.073","69.8","7.0",,"0.073",,0,0,"0.511","0.489",37,30,37,31,1,0,6,1,6,1,"1.54","-0.16","-0.16","54.8",9.104698514372721,0.6075848854534748,45.2436764656245,26.44158496391724,27.999865152885178
"CH","2025-07-02","85.3","3.28","5.98","Hurter, Brant",642708,676428,,"ball",,,,,12,"Amed Rosario grounds out, second baseman Colt Keith to first baseman Spencer Torkelson.","R","R","L","WSH","DET","B",,,1,0,2025,"1.22","0.33","2.29","3.04",,,,0,4,"Bot",,,,,,,-4.763514758482343,-124.303371957972,-1.3356207436524592,13.61777364543508,22.8159740552943,-28.727555985246017,"3.45","1.67",,,,"85.5",1591,"6.1",777284,668670,679529,690993,656716,700242,682985,678009,672761,"54.38",,,,,,,,38,2,"Changeup",0,10,0,10,10,0,0,10,"Standard","Standard",123,"0","0.069",,,,"-0.069",,-10,-10,"0.005","0.005",26,29,27,30,1,1,5,3,3,1,"2.78","1.22","-1.22","26.0",,,,,
"SI","2025-07-02","99.6","2.85","5.81","Ferrer, Jose A.",679529,678606,,"foul",,,,,4,"Spencer Torkelson strikes out swinging.","R","R","L","WSH","DET","S",,,1,2,2025,"1.42","0.72","-0.28","2.39",,663330,,2,7,"Top",,,,,,,-11.805896265769057,-144.49792170524037,-5.596096805762846,22.6261909420887,33.93405900033822,-20.907199707594717,"3.58","1.69",214,"74",32,"98.7",2220,"6",777265,656180,663993,671277,657557,682928,695578,696285,695734,"54.54",,,,,,,,55,4,"Sinker",3,4,4,3,4,3,4,3,"Standard","Standard",112,"0","0","69.1","6.5",,"0","88.0",-1,1,"0.314","0.686",25,25,25,26,1,3,3,0,1,1,"1.59","1.42","-1.42","30.1",-12.03236937014838,16.84379757132161,48.27971284270991,31.973228591838478,12.66604258883645
"SI","2025-07-02","89.7","2.86","4.2","Backhus, Kyle",646240,679775,,"called_strike",,,,,5,"Rafael Devers strikes out swinging.","R","L","L","AZ","SF","S",,,0,0,2025,"1.48","0.24","-0.25","2.73",,,642715,2,7,"Top",,,,,,,-10.945740913579572,-130.18571225129972,1.8959979649973724,19.00739191851537,24.861600642346517,-30.082992689399095,"3.57","1.63",,,,"91",2202,"7",777270,645444,694374,606466,553993,672695,666971,677950,664983,"53.46",,,,,,,,57,1,"Sinker",2,3,3,2,3,2,3,2,"Infield shade","Standard",108,"0","-0.047",,,,"0.047",,-1,1,"0.328","0.672",27,28,27,29,1,3,3,1,5,1,"2.59","1.48","1.48","8.5",,,,,
"CH","2025-07-02","89.5","1.31","5.32","Simpson, Josh",664034,681006,,"foul",,,,,7,"Ty France grounds into a double play, third baseman Connor Norby to second baseman Xavier Edwards to first baseman Eric Wagaman. Royce Lewis out at 2nd. Ty France out at 1st.","R","R","L","MIA","MIN","S",,,0,2,2025,"1.35","-0.01","-0.46","1.77",,,668904,1,7,"Top",,,,,,,-7.130457907799395,-130.0823366773566,-2.659319422149824,16.889459991773677,29.388791145089993,-31.90393099281082,"3.23","1.48",,,,"88.3",2170,"5.8",777275,682663,676572,669364,681393,672640,669065,667472,660821,"54.75",,,,,,,,50,4,"Changeup",1,2,2,1,2,1,2,1,"Standard","Standard",113,"0","0","81.1","7.9",,"0",,-1,1,"0.298","0.702",27,30,28,31,1,0,6,1,3,1,"2.88","1.35","-1.35","29.3",21.451876434537,-6.386875151857645,33.78785830580784,30.749860897860007,32.80442556209873
