Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Joey Meneses","ATH",15.233,46.977,43.4771,10.6881,7.48649,2.24,0.0378066,0.923798,4.70326,4.82978,2.68735,0.123672,9.19575,0.368968,0.387266,0.0563145,1.03021,0.112818,0.0326539,0.245833,0.0572056,0.19575,0.292238,0.292929,0.362837,0.286166,0.655765,0.117004,2.45587,0.289357,,-0.0595924,4.52512,-1.02558,78.8534,-0.0595924,0,-1.2304363399744034,-0.8630401492118835,-0.0487626,999,,,,,,,42.8,2.853333333,42.8,2.853333333,,,,,,,,,,,,,,,,,,,"Joey Meneses","14366",608841
"Johnathan Rodríguez","CLE",44.839,164.608,149.586,35.2604,23.9781,6.64469,0.312042,4.3256,17.1502,17.5615,12.798,0.608875,46.8762,1.20953,0.81425,0.200475,3.50431,0.889423,0.333614,0.235721,0.0777483,0.284775,0.273017,0.29967,0.371065,0.293572,0.670735,0.135344,3.08295,0.311849,,-0.205486,16.8459,-2.60383,87.9592,-0.205486,-1.23,-2.541527032852173,-3.6252458095550537,-0.0512824,999,,,,,,,147.8,3.284444444,147.8,3.284444444,,,,,,,,,,,,,,,,,,,"Johnathan Rodriguez","22530",671286
"Tyler Black","MIL",11.305,37.356,32.9687,7.07421,4.77483,1.41525,0.221437,0.662691,4.04443,3.27942,3.62834,0.100784,9.53849,0.509818,0.19364,0.0554978,0.550324,1.23463,0.348062,0.214573,0.0971286,0.25534,0.380389,0.300595,0.331235,0.282089,0.631831,0.116662,5.80108,0.279233,,0.0462133,3.47472,-0.939175,79.5801,0.0462133,-0.02,-0.8578708358108997,-0.892299372702837,-0.0519059,999,,,,,,,35.4,3.218181818,35.4,3.218181818,,,,,,,,,,,,,,,,,,,"Tyler Black","29949",672012
"Will Brennan","SFG",26.747,100.129,93.192,23.4143,17.175,4.69016,0.30578,1.24333,10.375,9.13947,5.17189,0.331291,14.4338,0.932013,0.672546,0.16052,1.94618,1.78407,0.602732,0.251248,0.0516523,0.144152,0.358318,0.295275,0.348163,0.281672,0.643437,0.0969149,4.5929,0.283562,,-0.0415087,9.27976,-2.55126,80.9332,-0.0415087,-0.2,-2.304232869297266,-1.535407617688179,-0.0520079,999,,,,,,,78.7,2.914814814,78.7,2.914814814,,,,,,,,,,,,,,,,,,,"Will Brennan","25660",686823
"Carlos Cortes","ATH",42.525,150.869,137.367,30.9825,18.9,7.33142,0.352227,4.39885,15.8396,16.6235,11.0529,0.225493,32.5313,0.93226,1.32022,0.196669,2.41236,0.545482,0.213257,0.225545,0.0732616,0.215626,0.339762,0.285173,0.380112,0.289381,0.665285,0.154567,2.92347,0.261246,,-0.180641,14.9265,-2.89986,81.0682,-0.180641,-0.21,-3.5470405369997025,-2.178749993443489,-0.0545453,999,,,,,,,132.4,3.079069767,132.4,3.079069767,,,,,,,,,,,,,,,,,,,"Carlos Cortes","21842",666126
"Miguel Andujar","SDP",89.9,353.711,330.952,86.2481,63.4429,13.889,1.44759,7.46867,37.172,37.2737,17.6588,1.0561,52.1854,1.89354,2.74702,0.459416,7.98987,2.5132,0.779804,0.260606,0.0499244,0.147537,0.338386,0.299505,0.379022,0.29452,0.678527,0.118416,3.6551,0.287469,,-0.357639,36.4709,-5.32279,91.0797,-0.357639,-0.13,-4.0971976816654205,-8.209248423576355,-0.0550845,741.9099731445312,,,,,,,325.6,3.617777777,325.6,3.617777777,,,,,,,,,,,,,,,,,,,"Miguel Andujar","15878",609280
"Eric Wagaman","MIN",29.929,116.958,108.062,25.9294,17.2371,5.90656,0.212029,2.57375,12.0319,12.1822,7.29994,0.089984,22.8805,0.548318,0.912458,0.135395,2.12935,1.11717,0.361073,0.239949,0.062415,0.19563,0.319046,0.289136,0.369985,0.287546,0.659121,0.130036,3.67342,0.279641,,-0.0894425,11.3971,-2.42235,81.8652,-0.0894425,-0.09,-2.5892932265996933,-1.9952026307582855,-0.0571918,999,,,,,,,109.1,3.636666666,109.1,3.636666666,,,,,,,,,,,,,,,,,,,"Eric Wagaman","23395",676572
"Grant McCray","SFG",22.16,65.817,60.2408,12.5848,8.30459,2.68498,0.314927,1.28031,7.27065,5.38193,4.51323,0.0345105,21.5915,0.458349,0.368387,0.23624,0.877105,2.15429,0.531401,0.208908,0.0685724,0.328054,0.209028,0.267706,0.327694,0.26279,0.595401,0.118786,6.22213,0.299557,,0.125823,5.09078,-2.686,67.9984,0.125823,0.06,-2.370519295334816,-0.379682544618845,-0.0573415,999,,,,,,,46.9,2.131818181,46.9,2.131818181,,,,,,,,,,,,,,,,,,,"Grant McCray","25690",687529
"Nick Allen","HOU",36.908,134.401,122.096,26.9171,21.0541,4.84628,0.155789,0.860975,12.6534,8.38451,8.90753,0.0879681,27.7839,0.765316,0.764545,1.8681,2.64574,3.25032,1.00906,0.22046,0.0662758,0.206724,0.3206,0.276082,0.283859,0.251409,0.559941,0.0633994,4.44498,0.27656,,0.0345672,9.15361,-6.7269,58.3052,0.0345672,0.49,-6.570188160985708,1.3759945034980774,-0.0581473,999,,,,,,,86,2.324324324,86,2.324324324,,,,,,,,,,,,,,,,,,,"Nick Allen","22277",669397
"Bryan De La Cruz","PHI",12.403,43.606,40.4691,9.17951,6.19277,1.7457,0.0819506,1.1591,4.27769,4.85695,2.52062,0.0239785,11.7801,0.22358,0.34614,0.046584,0.704306,0.29657,0.10757,0.226828,0.0578045,0.270148,0.213973,0.273735,0.359939,0.27631,0.633673,0.133111,3.3118,0.287717,,-0.0435785,3.85147,-1.30092,73.2559,-0.0435785,-0.04,-1.425768580287695,-0.6142129674553871,-0.0602825,999,,,,,,,34.6,2.883333333,34.6,2.883333333,,,,,,,,,,,,,,,,,,,"Bryan De La Cruz","19600",650559
"Kris Bryant","COL",16.893,67.385,59.9149,14.8998,9.90408,2.96043,0.173312,1.862,7.45575,7.86698,5.75955,0.0187728,16.2682,1.09841,0.53193,0.0802497,1.17256,0.12309,0.0345875,0.248683,0.0854723,0.241422,0.354038,0.323273,0.397112,0.316217,0.720384,0.148428,2.78015,0.308102,,-0.10008,8.13502,0.172962,88.5507,-0.10008,0,-1.0144789665937424,-1.8248610496520996,-0.061124,999,,,,,,,72.5,4.264705882,72.5,4.264705882,,,,,,,,,,,,,,,,,,,"Kris Bryant","15429",592178
"Myles Straw","TOR",47.409,158.434,142.666,32.8391,25.3168,6.17736,0.435493,0.909363,16.1917,10.0439,11.5148,0.426828,29.9864,0.608001,1.19277,2.452,2.68693,6.14003,1.346,0.230181,0.0726791,0.189268,0.384002,0.288251,0.298707,0.261788,0.586958,0.0685266,5.3969,0.282655,,0.432447,12.1255,-6.59469,65.4833,0.432447,1.12,-6.012961685657501,-0.06184828281402588,-0.0636147,999,,,,,,,116.2,2.472340425,116.2,2.472340425,,,,,,,,,,,,,,,,,,,"Myles Straw","17620",664702
"Ryan Kreidler","MIN",23.566,82.633,74.0701,14.0323,9.40989,3.16248,0.131088,1.3288,7.87932,6.24069,6.72833,0.00350364,25.8282,0.959983,0.519555,0.355027,1.10093,2.0019,0.62234,0.189446,0.0814242,0.312565,0.260503,0.26399,0.2895,0.249422,0.553491,0.100055,4.78728,0.267821,,0.0326676,5.49456,-4.26916,55.6033,0.0326676,-0.01,-4.291247837245464,0.790080239996314,-0.0672269,999,,,,,,,47.5,1.979166666,47.5,1.979166666,,,,,,,,,,,,,,,,,,,"Ryan Kreidler","25867",668952
"Orelvis Martinez","WSN",19.375,76.852,70.0574,14.0297,8.20944,3.27944,0.16228,2.37857,6.73184,9.08619,5.30096,0.233762,22.2768,0.871111,0.543679,0.0788676,0.989549,0.181591,0.0643433,0.20026,0.0689762,0.289866,0.237959,0.263136,0.353559,0.268959,0.616695,0.153299,2.43813,0.253585,,-0.0834303,6.32922,-2.75144,69.8509,-0.0834303,-0.09,-2.829579569399357,-0.3889969289302826,-0.0676994,999,,,,,,,53.9,2.836842105,53.9,2.836842105,,,,,,,,,,,,,,,,,,,"Orelvis Martinez","25967",682619
"Tyler Wade","TEX",19.749,58.173,51.9105,10.8382,8.53369,1.83674,0.219832,0.247972,5.88002,2.79727,4.52283,0.101656,14.4355,0.459956,0.329127,0.935607,1.00974,2.51346,0.734424,0.208787,0.0777479,0.248148,0.313313,0.276483,0.26697,0.246365,0.543453,0.0581832,6.05636,0.281984,,0.113373,3.72377,-3.14982,55.6611,0.113373,-0.14,-2.926666684448719,0.25184522569179535,-0.0688155,999,,,,,,,33.3,1.665,33.3,1.665,,,,,,,,,,,,,,,,,,,"Tyler Wade","15730",642180
"DaShawn Keirsey Jr.","ATL",13.878,26.675,24.6734,5.19043,3.69539,1.01398,0.07852,0.402549,2.81651,2.10309,1.5221,0.0258222,7.53194,0.257718,0.160856,0.060924,0.397693,1.02279,0.288293,0.210366,0.0570609,0.28236,0.202086,0.261901,0.306772,0.251826,0.568673,0.0964061,5.86968,0.283311,,0.0505213,1.82579,-1.32607,57.6233,0.0505213,0,-1.2892362400889397,-0.2940365970134735,-0.0711879,999,,,,,,,13.8,0.985714285,13.8,0.985714285,,,,,,,,,,,,,,,,,,,"DaShawn Keirsey Jr.","24496",680577
"Yanquiel Fernández","NYY",22.794,76.673,71.017,15.6506,10.2668,3.10857,0.165451,2.10975,7.26578,8.23647,4.65451,0.377963,17.5496,0.417305,0.483817,0.100367,1.46347,0.140553,0.0502078,0.220378,0.060706,0.228889,0.26522,0.270624,0.357933,0.272596,0.628558,0.137555,2.46363,0.261198,,-0.0912161,6.54086,-2.51865,73.453,-0.0912161,0,-2.490216463804245,-0.8451609015464783,-0.0712522,999,,,,,,,61.1,2.656521739,61.1,2.656521739,,,,,,,,,,,,,,,,,,,"Yanquiel Fernandez","28552",692585
"Michael Toglia","CIN",20.03,66.359,59.5701,12.1455,6.87598,2.34084,0.146688,2.78196,7.27405,8.30851,5.97519,0.247468,22.8422,0.343583,0.415282,0.054824,0.814015,0.62992,0.199833,0.203885,0.0900434,0.344221,0.261586,0.278478,0.388208,0.289254,0.666686,0.184322,3.86084,0.272502,,-0.0413249,6.55849,-1.28234,78.8533,-0.0413249,0,-1.7044916115701199,-1.2191174030303955,-0.0732383,999,,,,,,,61.1,3.055,61.1,3.055,,,,,,,,,,,,,,,,,,,"Michael Toglia","25845",669911
"Justin Foscue","TEX",12.24,42.921,38.9179,8.30072,5.25042,1.93455,0.0760961,1.03965,4.22904,4.2863,3.0841,0.025444,8.10602,0.55548,0.292302,0.0712121,0.677022,0.413147,0.142333,0.213288,0.0718553,0.188859,0.380471,0.278655,0.347049,0.275775,0.625703,0.133761,3.69555,0.241516,,-0.0341793,3.77233,-1.29912,75.9205,-0.0341793,-0.01,-1.2523000352084637,-0.9544444177299738,-0.0746342,999,,,,,,,33,2.75,33,2.75,,,,,,,,,,,,,,,,,,,"Justin Foscue","27501",679822
"Oswaldo Cabrera","NYY",40.907,155.248,140.578,31.0047,21.3679,6.11592,0.302466,3.21842,15.6565,13.6929,11.2549,0.302158,33.328,1.02109,1.09896,1.29522,2.84006,2.6182,0.758966,0.220552,0.0724962,0.214676,0.337701,0.28113,0.337043,0.272433,0.618173,0.116491,4.28647,0.264303,,-0.00728141,13.2235,-5.1203,73.3408,-0.00728141,-0.11,-4.885319820605218,-1.2322771400213242,-0.0792117,999,,,,,,,117.1,2.85609756,117.1,2.85609756,,,,,,,,,,,,,,,,,,,"Oswaldo Cabrera","21707",665828
"Matt Mervis","WSN",10.281,37.578,34.2125,6.88408,4.11541,1.39431,0.0474161,1.32695,3.45935,4.55876,2.63973,0.0833405,11.3674,0.427545,0.264671,0.0335957,0.509606,0.198576,0.0553,0.201216,0.0702467,0.302502,0.232219,0.265056,0.361099,0.273142,0.626155,0.159883,2.73452,0.255116,,-0.0297987,3.2224,-1.21773,72.7165,-0.0297987,-0.04,-1.244941582903266,-0.8332870379090309,-0.0847147,999,,,,,,,26.5,2.65,26.5,2.65,,,,,,,,,,,,,,,,,,,"Matt Mervis","27845",670223
"Tyler Tolbert","KCR",57.224,130.738,119.321,25.8978,18.5298,5.32362,0.543374,1.501,14.6005,8.45015,7.13162,0.142549,34.3263,1.40898,0.764415,2.11181,1.86822,7.81327,1.42697,0.217043,0.0545489,0.262558,0.20776,0.26774,0.308505,0.25517,0.576246,0.0914622,7.04731,0.289548,,0.800515,9.30342,-6.14428,57.3044,0.800515,0.05,-5.778448522090912,0.41362376883625984,-0.0885039,999,,,,,,,102,1.789473684,102,1.789473684,,,,,,,,,,,,,,,,,,,"Tyler Tolbert","25779",686475
"George Valera","CLE",88.883,343.039,305.809,67.2729,43.9219,12.3393,0.962294,10.0495,36.7367,36.411,31.9881,0.40033,91.812,2.57333,2.12746,0.540591,6.3401,2.32375,0.789277,0.219983,0.0932493,0.267643,0.348409,0.297328,0.365211,0.292038,0.662539,0.145228,3.55618,0.277682,,-0.37395,34.679,-5.85367,86.9022,-0.37395,-0.82,-5.6695535480976105,-7.045186340808868,-0.092889,746.27001953125,,,,,,,309.7,3.47977528,309.7,3.47977528,,,,,,,,,,,,,,,,,,,"George Valera","22541",671655
"Tristan Gray","MIN",21.016,75.603,69.4295,13.8613,8.7362,3.0109,0.260676,1.8535,6.78594,7.44989,4.73083,0.184616,21.9604,0.654977,0.579748,0.207917,0.983049,0.273111,0.104199,0.199645,0.0625747,0.29047,0.215425,0.255283,0.330609,0.256405,0.585892,0.130964,3.14969,0.259935,,-0.0800591,5.45578,-3.4773,60.4139,-0.0800591,-0.13,-3.607456296682358,0.050178319215774536,-0.0977233,999,,,,,,,54.9,2.614285714,54.9,2.614285714,,,,,,,,,,,,,,,,,,,"Tristan Gray","19877",656484
"John Rave","KCR",31.774,109.631,98.4622,20.9724,14.0193,4.0793,0.683714,2.19011,11.7405,9.45256,8.98931,0.209909,29.5642,0.575012,0.646867,0.957605,1.76291,2.42501,0.791936,0.213,0.0819961,0.26967,0.304061,0.280996,0.335047,0.272067,0.616043,0.122048,5.41621,0.278856,,0.00638435,9.30537,-3.64837,68.9437,0.00638435,0.71,-4.006494546774775,-0.7610185742378235,-0.101718,999,,,,,,,86.7,2.709375,86.7,2.709375,,,,,,,,,,,,,,,,,,,"John Rave","26284",670231
"Zac Veen","COL",33.01,121.976,110.918,26.6331,17.9091,5.47236,0.656072,2.59556,14.3178,11.7817,8.69522,0.244208,30.1355,0.904683,0.789611,0.668921,1.98399,4.2218,1.19285,0.240116,0.0712863,0.247061,0.288537,0.298688,0.371486,0.293063,0.670174,0.13137,6.00757,0.304365,,0.175873,12.4325,-1.97993,72.6895,0.175873,0.24,-3.7723241299390793,-1.288240686058998,-0.102557,742.3400268554688,,,,,,,123.4,3.739393939,123.4,3.739393939,,,,,,,,,,,,,,,,,,,"Zac Veen","27770",691728
